gene,gene_symbol,log2FC_discovery,fdr_discovery,log2FC_validation,fdr_validation,direction,combined_z,min_abs_log2FC
ENSG00000246430,LINC00968,0.5305853365312061,0.005320861985712482,1.3753914682312824,4.184201231817375e-29,up,10.386613785405574,0.5305853365312061
ENSG00000111832,RWDD1,-0.632808978474123,2.7077617489751852e-08,-0.3543365732629002,2.3706809937564723e-16,down,-10.382395616359924,0.3543365732629002
ENSG00000129194,SOX15,0.7841975268359754,3.0733152050234334e-05,1.1337852065013478,2.385351479217291e-22,up,10.379549976838161,0.7841975268359754
ENSG00000173011,TADA2B,-0.2544682747411753,0.0006524994196615624,-0.29818907989715954,6.754569912094533e-26,down,-10.374549349648543,0.2544682747411753
ENSG00000131477,RAMP2,1.963235134868839,4.9670922506220695e-08,0.6707155512678037,9.810949409224381e-17,up,10.37185320975734,0.6707155512678037
ENSG00000133065,SLC41A1,-0.6384058014749212,1.5795189644535566e-07,-0.5389855319469814,1.3395503231719039e-17,down,-10.371150157831513,0.5389855319469814
ENSG00000174306,ZHX3,-0.46066042939392854,1.4358971948378722e-06,-0.36518156011727726,2.1611537822046155e-19,down,-10.370086318042745,0.36518156011727726
ENSG00000100842,EFS,0.46115631707584953,0.000712090817528275,0.6347215147813795,5.921362845708012e-26,up,10.366328076940425,0.46115631707584953
ENSG00000055118,KCNH2,-0.5479629594197115,9.72894332884114e-09,-0.6010662056850595,1.4322244987246472e-15,down,-10.366191824772967,0.5479629594197115
ENSG00000118454,ANKRD13C,-0.6341099373746322,2.50395684966701e-08,-0.39228651867945397,3.293852140631724e-16,down,-10.365795260275245,0.39228651867945397
ENSG00000272768,RP4-673M15.1,0.5250527634643479,4.7363041489222714e-08,0.7235364325292737,1.1983345408278564e-16,up,10.362960114206375,0.5250527634643479
ENSG00000174238,PITPNA,-0.3809467666653047,8.558411273073697e-08,-0.21704426903665036,4.5543742900773246e-17,down,-10.35771587111723,0.21704426903665036
ENSG00000172331,BPGM,-0.21380609053645214,0.0034433675726036933,-0.3710703890929016,3.3094659160918135e-28,down,-10.357254848027933,0.21380609053645214
ENSG00000156469,MTERFD1,-0.5239939137943215,9.959555215225314e-06,-0.3653888270753931,4.255487797117044e-21,down,-10.356823829254765,0.3653888270753931
ENSG00000164032,H2AFZ,-0.33597241408206674,0.001242188117520034,-0.544285051629813,1.2276653971458286e-26,down,-10.35483210664604,0.33597241408206674
ENSG00000188004,C1orf204,0.6069170644762019,6.40772662302294e-05,0.7870321332399823,5.59357507965181e-23,up,10.354733631771866,0.6069170644762019
ENSG00000101144,BMP7,-1.7276147878781027,1.3457977103955987e-06,-1.439201574713001,3.0464404905211377e-19,down,-10.354235752908968,1.439201574713001
ENSG00000154277,UCHL1,1.6185367406859288,0.0001418907733640223,1.3015797612440967,7.204326102040377e-24,up,10.351603433841797,1.3015797612440967
ENSG00000107623,GDF10,0.9708145076712001,2.0477466249979642e-05,1.2586402017685594,9.125890220181421e-22,up,10.350972590149496,0.9708145076712001
ENSG00000180817,PPA1,-0.37281294252909075,0.00020415640872036925,-0.3711588019181557,2.8067792727695134e-24,down,-10.34997216437631,0.3711588019181557
ENSG00000143374,TARS2,0.7514755843566101,1.4045852546828956e-08,0.2816754629868384,1.0645205586920356e-15,up,10.343405598272966,0.2816754629868384
ENSG00000182103,FAM181B,0.3047250240430465,0.0035886512798509644,1.514231435326493,3.5954588558542454e-28,up,10.34177797349605,0.3047250240430465
ENSG00000171603,CLSTN1,0.3437830815137186,1.5421315843593657e-05,0.3177861496355283,1.9960355749926814e-21,up,10.340938399075688,0.3177861496355283
ENSG00000163710,PCOLCE2,0.8408657766520886,5.774748600642046e-05,0.5678727795281134,9.105767456793168e-23,up,10.338455534927148,0.5678727795281134
ENSG00000178149,DALRD3,0.47428011549967697,4.440161969833637e-05,0.5075663779538128,1.7837955363484217e-22,up,10.336309488580081,0.47428011549967697
ENSG00000258675,RP11-299L17.3,0.30460775799639284,0.011871813678085862,1.4505976867461734,4.220776822986754e-30,up,10.324801972124268,0.30460775799639284
ENSG00000144893,MED12L,0.36904436143633496,0.0008688102185467977,1.3086460635307346,6.34627624760221e-26,up,10.320693427678442,0.36904436143633496
ENSG00000270607,RP11-359E10.1,0.7297507086706616,5.5246083630811714e-08,0.6471753037317735,1.5298440101916906e-16,up,10.318998421464544,0.6471753037317735
ENSG00000124491,F13A1,-0.7809493252427419,0.00915446992868129,-1.1889026592718657,1.441636508953774e-29,down,-10.316003921736954,0.7809493252427419
ENSG00000272622,RP11-395N3.2,0.4866429883910894,1.2927048208016023e-05,0.6944906418058827,4.252841749576216e-21,up,10.31294224787361,0.4866429883910894
ENSG00000133107,TRPC4,-0.756507796222764,1.1893060962604727e-07,-0.9279129293216011,4.4337417537768256e-17,down,-10.311136827402693,0.756507796222764
ENSG00000008311,AASS,-0.7542784871360027,1.7644230709481598e-05,-1.1767617786998328,2.2116210414258737e-21,down,-10.310721100938471,0.7542784871360027
ENSG00000184194,GPR173,0.5959220221789018,2.2527104151527334e-05,0.6807409061051167,1.4627666184117654e-21,up,10.301141463490245,0.5959220221789018
ENSG00000099957,P2RX6,0.6939135818195924,0.0009602780263104163,1.4196194157146518,6.34627624760221e-26,up,10.299950606220584,0.6939135818195924
ENSG00000170315,UBB,0.5577664289410524,1.4580396318544982e-08,0.34366904169026374,1.627198241439509e-15,up,10.29938980544582,0.34366904169026374
ENSG00000128294,TPST2,-0.3829384026014314,0.0014790880795155714,-0.63292407525619,1.5642582628622993e-26,down,-10.299369774139722,0.3829384026014314
ENSG00000178922,HYI,0.4834230098047913,2.774960439903934e-05,0.8037478989628757,9.286798328609455e-22,up,10.298756778074063,0.4834230098047913
ENSG00000109610,SOD3,1.3732687392350662,4.0241367631190607e-10,0.9411525918936584,3.3313781556315884e-13,up,10.292712163141415,0.9411525918936584
ENSG00000053254,FOXN3,-0.6366891120795954,4.359238394947814e-09,-0.4095755848452181,1.1855901757964935e-14,down,-10.287358082946234,0.4095755848452181
ENSG00000269190,FBXO17,0.4480745185258189,0.002742644595021437,0.6274599218104181,2.3589816736770135e-27,up,10.283266659172487,0.4480745185258189
ENSG00000188917,TRMT2B,-0.2624065117048132,0.0001870285759903464,-0.39269731384669204,9.181841701062878e-24,down,-10.283019847083285,0.2624065117048132
ENSG00000143994,ABHD1,0.5255791668503662,0.0016053077055571128,0.8827824870420885,1.5358402905043132e-26,up,10.282446516592042,0.5255791668503662
ENSG00000109332,UBE2D3,-0.3507669009416135,3.4717779558145776e-08,-0.2911334856017457,5.3057327625775565e-16,down,-10.279614618311594,0.2911334856017457
ENSG00000206561,COLQ,1.2933480866371738,0.0008909172953387481,1.1507903678109408,1.150586201088325e-25,up,10.27491728686885,1.1507903678109408
ENSG00000145020,AMT,0.29549485437264883,0.005770523840476832,0.7414462247331239,1.8962559884045137e-28,up,10.270008788617801,0.29549485437264883
ENSG00000110900,TSPAN11,0.3971606495698805,0.01774745560094435,1.0833518814716137,1.820305993245102e-30,up,10.267772034236694,0.3971606495698805
ENSG00000144959,NCEH1,-0.47896682658573125,0.0011408064054213303,-0.8409964328957059,6.003540086974799e-26,down,-10.266135195324544,0.47896682658573125
ENSG00000102935,ZNF423,0.4721717330735273,0.004151421755186448,0.6523660150343796,7.155070606052673e-28,up,10.263963295992264,0.4721717330735273
ENSG00000135362,PRR5L,0.41205301678754086,0.020171301747075956,1.0254950756540544,1.0962318417254002e-30,up,10.262888295888734,0.41205301678754086
ENSG00000133477,FAM83F,-0.4534426901331975,0.002742644595021437,-1.0529475046446273,4.0961676123669136e-27,down,-10.247693886167655,0.4534426901331975
ENSG00000151743,AMN1,-0.49312472104411964,9.357548221885952e-06,-0.4592300122768921,2.1147825924788636e-20,down,-10.246607616126358,0.4592300122768921
ENSG00000184939,ZFP90,0.4378998930249363,1.9978774198851523e-05,0.2883081029883642,4.047971818306021e-21,up,10.243762759750371,0.2883081029883642
ENSG00000164692,COL1A2,1.103517439157378,0.0007580626534745281,0.9798064714297325,2.9897598436031647e-25,up,10.243630048604139,0.9798064714297325
ENSG00000087076,HSD17B14,0.8080076822404884,4.41758119666787e-06,1.0484783848606356,1.1316230936631713e-19,up,10.239465707202465,0.8080076822404884
ENSG00000131401,NAPSB,0.7240151518043004,0.005352937735443793,1.5708685239839881,4.21089219608769e-28,up,10.236532586738603,0.7240151518043004
ENSG00000127954,STEAP4,-0.5099588673290387,0.022200273958361647,-1.0110790397275182,1.2162989316135492e-30,down,-10.228181389375896,0.5099588673290387
ENSG00000260396,AC012065.7,0.5546233233836675,0.004629283276599056,0.9738683209993779,8.677084322987206e-28,up,10.225174045418338,0.5546233233836675
ENSG00000162747,FCGR3B,0.6363172250566438,0.011997909297636583,1.928681401746363,2.201009830464444e-29,up,10.218871653747753,0.6363172250566438
ENSG00000132688,NES,0.6739735407691584,0.0003898287460831158,0.6547807218307011,3.103946478591009e-24,up,10.217406142838549,0.6547807218307011
ENSG00000138036,DYNC2LI1,0.3058703334895017,0.015412536443048429,0.4237509252182382,8.068598815279542e-30,up,10.213349674491722,0.3058703334895017
ENSG00000124795,DEK,-0.8903789167308097,3.844931171478176e-09,-0.47240465791574154,3.2203136299770055e-14,down,-10.211737320938514,0.47240465791574154
ENSG00000164050,PLXNB1,-0.31196041387751167,0.006984874274796163,-0.6024402664368204,2.388826434696387e-28,down,-10.206562461236908,0.31196041387751167
ENSG00000271259,RP11-1109F11.5,0.5080442302618464,0.0003949868686807471,1.0436286372649095,3.527510014357809e-24,up,10.205636335470212,0.5080442302618464
ENSG00000272761,RP11-572C15.6,1.4242628691400023,9.393650853353648e-05,1.0374666547256215,1.739896892178432e-22,up,10.203754314673846,1.0374666547256215
ENSG00000067840,PDZD4,0.7958002927874177,1.4104611383794576e-06,0.9212910457500594,1.9464371028912646e-18,up,10.1985140351644,0.7958002927874177
ENSG00000148655,C10orf11,-1.1566181059988674,9.591476778795425e-06,-0.8702654513625888,3.818661059029973e-20,down,-10.196868275935412,0.8702654513625888
ENSG00000177335,C8orf31,0.5567622504846234,8.906854014040633e-05,0.8425180161033777,2.1958440898817185e-22,up,10.196428793895006,0.5567622504846234
ENSG00000231999,RP5-1007M22.2,0.5897918161585185,5.9011452178213595e-06,0.49207325362474474,1.0952199695365552e-19,up,10.195233751207162,0.49207325362474474
ENSG00000243056,EIF4EBP3,1.5682698515565432,6.647793595422478e-10,1.0791615730236022,4.911631822152114e-13,up,10.191107272129361,1.0791615730236022
ENSG00000235162,C12orf75,0.788326219746286,0.002841533210762605,1.161694336925089,8.624570585892757e-27,up,10.19041649074545,0.788326219746286
ENSG00000157379,DHRS1,0.48240886691494234,0.00032687527831133694,0.635078279272351,7.616721558825345e-24,up,10.189155087044197,0.48240886691494234
ENSG00000205593,DENND6B,0.6663522770025586,4.704474705511335e-08,0.8305665589436261,9.390359007837518e-16,up,10.186790792463603,0.6663522770025586
ENSG00000152642,GPD1L,-0.4369278832670071,0.0013129006051145942,-0.7390433022664349,1.3482273598762898e-25,down,-10.18065769153092,0.4369278832670071
ENSG00000181513,ACBD4,0.6154347875418781,4.3762138278590407e-07,0.6149869629997484,2.2356273724851848e-17,up,10.17826026677555,0.6149869629997484
ENSG00000125741,OPA3,-0.299944047363699,9.933329314752534e-05,-0.3318748545270243,2.4214117982191374e-22,down,-10.168735192488281,0.299944047363699
ENSG00000155254,MARVELD1,0.9230601721786916,5.24270990676782e-06,0.5552836222173704,2.191445481599106e-19,up,10.159801075578969,0.5552836222173704
ENSG00000013725,CD6,0.3358763945496833,0.016169336195140216,1.5742279468312579,1.5524792908510655e-29,up,10.159224808047304,0.3358763945496833
ENSG00000034971,MYOC,0.9020017009234009,0.020648572718031017,1.6117991437193127,5.534802721749267e-30,up,10.155890046290558,0.9020017009234009
ENSG00000117592,PRDX6,-0.3198617625804608,0.0059059539409221425,-0.6502892142921686,1.0469969426118896e-27,down,-10.152849700004197,0.3198617625804608
ENSG00000142657,PGD,-0.4792162476542129,6.2549614099844915e-06,-0.480137779401603,1.806558566628657e-19,down,-10.14679694865462,0.4792162476542129
ENSG00000089847,ANKRD24,0.3932000138541454,0.0007314157461053271,1.3494292682027662,1.4053265244115265e-24,up,10.14477732333044,0.3932000138541454
ENSG00000065923,SLC9A7,-0.5591854107246294,1.8241178039638825e-05,-0.8896880412091548,1.980527982116058e-20,down,-10.138872496332498,0.5591854107246294
ENSG00000120885,CLU,0.46226257116015146,0.006117484190327899,0.9029611871508938,1.1462215607493448e-27,up,10.138233582946548,0.46226257116015146
ENSG00000204228,HSD17B8,0.7317774453577897,1.0034217980790989e-10,0.5803347839113291,8.78010538351251e-12,up,10.137034117236201,0.5803347839113291
ENSG00000163961,RNF168,-0.3487806389101089,7.282197391662164e-05,-0.5151664408849437,8.390055275256336e-22,down,-10.13560365924318,0.3487806389101089
ENSG00000142279,WTIP,0.6429649040063836,9.929665749873684e-06,0.6908440576147993,8.047485378492969e-20,up,10.133826789762477,0.6429649040063836
ENSG00000138430,OLA1,-0.5865666203696837,2.3160802899555403e-09,-0.23243584539765894,1.764983868718163e-13,down,-10.129924051958408,0.23243584539765894
ENSG00000104324,CPQ,0.5852637063748919,2.3727553485966066e-06,0.4001608941335224,1.6497528823279423e-18,up,10.127438658905898,0.4001608941335224
ENSG00000104687,GSR,-0.3134054522135338,0.0002952042157724902,-0.40203055396975823,2.5637139929926503e-23,down,-10.123272067121793,0.3134054522135338
ENSG00000261280,CTD-3105H18.13,0.3936574051496323,1.6347041320852655e-05,0.733537494584844,3.3646644004151814e-20,up,10.117091311269064,0.3936574051496323
ENSG00000138785,INTS12,-0.3346063028580904,3.710902834749208e-07,-0.31184858268155946,6.354852185790621e-17,down,-10.115139996849098,0.31184858268155946
ENSG00000236609,ZNF853,0.4890456020452103,1.3373157584733706e-06,0.502519687996183,6.344001449782587e-18,up,10.111946609415083,0.4890456020452103
ENSG00000163513,TGFBR2,-0.2824557611127523,0.017086061356887877,-0.7915547897110505,3.168364651974116e-29,down,-10.100165391752668,0.2824557611127523
ENSG00000111271,ACAD10,0.4162210392286201,4.656352946170686e-06,0.3889183999442615,6.000430401345882e-19,up,10.099424018806117,0.3889183999442615
ENSG00000187730,GABRD,0.338667643813986,0.00037395546132151417,1.5721487830397578,1.888441887219456e-23,up,10.09881702790589,0.338667643813986
ENSG00000101444,AHCY,-0.3697111178960011,5.6335349375099335e-05,-0.45738681223669475,2.6073575876431403e-21,down,-10.09728076726614,0.3697111178960011
ENSG00000145335,SNCA,0.8575445629386013,0.001740808965509495,0.8983003325997009,1.865116166323288e-25,up,10.096037896459745,0.8575445629386013
ENSG00000258457,RP11-298I3.4,0.25047550488315884,0.03091529880544652,0.8874222445101116,2.3419032375381948e-30,up,10.09058227984362,0.25047550488315884
ENSG00000196549,MME,0.819616822211465,0.0006278496839005048,1.0263698808162405,4.854615266266867e-24,up,10.089691885819615,0.819616822211465
ENSG00000187634,SAMD11,0.7754917607655217,0.004379606025039612,1.9421779445222362,8.721684716224146e-27,up,10.088872721519028,0.7754917607655217
ENSG00000198932,GPRASP1,0.7375441153696677,0.0001783102573774061,0.7932655933603963,1.6689643817118825e-22,up,10.086443582370942,0.7375441153696677
ENSG00000162373,BEND5,0.315202219426045,0.03737085025202483,0.764580905433012,9.945530022866146e-31,up,10.08549403855604,0.315202219426045
ENSG00000135392,DNAJC14,-0.3018811286258224,4.436642738601327e-05,-0.24493143871585998,5.7771036569733416e-21,down,-10.079427964795952,0.24493143871585998
ENSG00000107242,PIP5K1B,-0.6209651201979856,5.142527294376045e-07,-0.706448166633097,5.405426852947487e-17,down,-10.078900915047592,0.6209651201979856
ENSG00000183323,CCDC125,0.44080044693522114,0.0005444447832654777,0.385978068310064,8.830318348060451e-24,up,10.077365823278043,0.385978068310064
ENSG00000116852,KIF21B,0.2899264286639535,0.0011730558388614275,0.8904838834869645,8.986703044011775e-25,up,10.076560887112038,0.2899264286639535
ENSG00000138709,LARP1B,-0.33736730409002186,0.0002503543350492594,-0.6094693602954829,7.796558816224883e-23,down,-10.07583476888633,0.33736730409002186
ENSG00000242600,MBL1P,0.38991494107429064,0.0012347273192973688,0.7521503799495608,7.815723043024179e-25,up,10.075301050869335,0.38991494107429064
ENSG00000137331,IER3,1.596160928178153,6.230940545447074e-05,1.2131365968148338,2.8295064734549346e-21,up,10.073344294457733,1.2131365968148338
ENSG00000106336,FBXO24,0.27525579925171795,0.00016911880321625566,0.8010722420835041,2.2899964610363273e-22,up,10.072823565222825,0.27525579925171795
ENSG00000255248,RP11-166D19.1,0.3805415571189014,0.005811380285410337,0.5631933382882497,3.8873474247147706e-27,up,10.072524375555945,0.3805415571189014
ENSG00000131781,FMO5,-1.4167812870764913,0.00012737696387769606,-1.2380309288258424,5.4550180265907e-22,down,-10.062980060811253,1.2380309288258424
ENSG00000198429,ZNF69,-0.38741434307559636,5.104184642351769e-05,-0.40801914606935874,5.280574554520703e-21,down,-10.061925253356671,0.38741434307559636
ENSG00000131467,PSME3,-0.20321145880412017,0.01153182145213344,-0.26156551823785024,3.343120166335817e-28,down,-10.056549838353394,0.20321145880412017
ENSG00000171224,C10orf35,0.45844571900486625,0.0006787321688946658,0.703762260654045,6.233485604507969e-24,up,10.056447299276536,0.45844571900486625
ENSG00000272645,RP11-504P24.8,0.4098075516292332,5.68674362683264e-05,0.6607354711227618,4.390554305125888e-21,up,10.056058222498349,0.4098075516292332
ENSG00000104833,TUBB4A,-0.9672021069532759,6.829004413515449e-07,-1.0593896820572566,4.387253748691857e-17,down,-10.054949240791192,0.9672021069532759
ENSG00000231290,APCDD1L-AS1,0.29376680892428125,0.038871811613666256,1.6084322694398872,1.4560036219487757e-30,up,10.050180875067426,0.29376680892428125
ENSG00000236914,RP11-1008C21.2,0.3688649440151864,0.021682502564694728,0.8959711205156887,2.4338274179966965e-29,up,10.049540274794369,0.3688649440151864
ENSG00000174669,SLC29A2,-0.505790169495574,1.4793205451554167e-05,-0.699232404018302,1.0255262993930377e-19,down,-10.048456818446583,0.505790169495574
ENSG00000166265,CYYR1,-0.35380309450670017,0.002945916867806673,-0.5348118661555751,6.599008270766396e-26,down,-10.045039792526733,0.35380309450670017
ENSG00000051009,FAM160A2,0.5052456092980963,1.3572261344232649e-08,0.2534139415137542,3.153202051052381e-14,up,10.044852471940748,0.2534139415137542
ENSG00000108559,NUP88,-0.4460655745343331,3.657830897002549e-05,-0.2527870338770381,1.5314011017040418e-20,down,-10.039863842765637,0.2527870338770381
ENSG00000117425,PTCH2,0.24690531474755378,0.025615929147580537,1.0435723725437205,1.3971918331615756e-29,up,10.036412398474798,0.24690531474755378
ENSG00000260484,RP11-1081M5.2,-0.7410073056265127,0.0016345999346935927,-1.6985651360164398,5.634641493529084e-25,down,-10.034862605975158,0.7410073056265127
ENSG00000137776,SLTM,-0.6508952465652567,1.4268252115343334e-08,-0.3056870326395642,3.190493534049104e-14,down,-10.034747160491966,0.3056870326395642
ENSG00000204764,RANBP17,0.6355378542173356,7.395302673678127e-05,0.701987460112959,3.131829432454407e-21,up,10.034637365114506,0.6355378542173356
ENSG00000167123,CERCAM,0.734369724793034,0.0026490012321675445,1.0878268098080224,1.4580617983897178e-25,up,10.016111465047972,0.734369724793034
ENSG00000273145,CITF22-92A6.1,0.321421556487104,0.0029111924799769284,1.1454143252206017,1.0776114033643422e-25,up,10.0148418735849,0.321421556487104
ENSG00000168619,ADAM18,0.5309517758366691,0.0007680954990353433,1.8572346914149365,8.05266440861613e-24,up,10.013158180126924,0.5309517758366691
ENSG00000120937,NPPB,3.968589079280185,1.1143509022923584e-06,2.0892659885031186,3.0336255964503164e-17,up,10.01103940022677,2.0892659885031186
ENSG00000177042,TMEM80,0.8345889246171774,1.3349711120694986e-06,0.44458086772783423,2.1865383950634372e-17,up,10.011004225816635,0.44458086772783423
ENSG00000162458,FBLIM1,-0.38875697164547446,0.015387677795053433,-0.5164813114131898,2.0558663156630386e-28,down,-10.010200166645134,0.38875697164547446
ENSG00000213722,DDAH2,0.6380900825812091,3.842769661776954e-06,0.8739526663674285,2.905216853946756e-18,up,10.004194532179884,0.6380900825812091
ENSG00000257122,RRN3P3,0.2654028249297894,0.0008643137464009038,0.463940427314645,6.692287401201256e-24,up,10.002474109591974,0.2654028249297894
ENSG00000261474,RP11-452L6.1,0.7576909268128794,4.5415733922081246e-07,0.6031585928641713,1.7117550025840946e-16,up,10.001012307741885,0.6031585928641713
ENSG00000146147,MLIP,-0.42563524095302196,0.0011616572393172145,-0.5217255643681917,2.822838723814348e-24,down,-10.00000561940118,0.42563524095302196
ENSG00000120705,ETF1,-0.378623391325985,0.0001548364868876507,-0.3137370752341203,9.288429235406182e-22,down,-9.987027625441678,0.3137370752341203
ENSG00000264107,RP11-848P1.5,0.5361380015780964,8.195647954074246e-06,1.1329831906285817,8.184057304058464e-19,up,9.983011225733526,0.5361380015780964
ENSG00000196735,HLA-DQA1,1.3516804700574845,4.146075292264945e-05,1.2629666163420747,2.556027300385001e-20,up,9.978866305182063,1.2629666163420747
ENSG00000215788,TNFRSF25,0.5665211092714703,4.8388342154785785e-05,0.690814652869085,1.8731553650893305e-20,up,9.975183955809552,0.5665211092714703
ENSG00000105499,PLA2G4C,0.47140404740578984,4.98768490856476e-05,0.5890426238401614,1.8738164958687895e-20,up,9.969990499555912,0.47140404740578984
ENSG00000231160,RP11-617D20.1,0.7940365261345018,6.132400809741292e-08,0.7827527568511328,7.03675541457283e-15,up,9.965298203464277,0.7827527568511328
ENSG00000140279,DUOX2,0.30031520234244713,0.005287690227403852,1.233869717776422,2.880193467998921e-26,up,9.96381703066728,0.30031520234244713
ENSG00000166483,WEE1,0.7175682341076742,1.285394288144753e-05,0.4979784962094688,4.169309645583619e-19,up,9.961758363373606,0.4979784962094688
ENSG00000166341,DCHS1,0.5931319344641537,6.218067962471747e-05,0.5884017141206709,1.2548544411134692e-20,up,9.960840251024917,0.5884017141206709
ENSG00000126858,RHOT1,-0.47843189173166023,7.0130424940586865e-06,-0.5156856328117352,1.542630632753561e-18,down,-9.958540797752944,0.47843189173166023
ENSG00000137878,GCOM1,-2.929192924073657,4.770196309614927e-07,-1.2137877675993598,2.582888194524455e-16,down,-9.958240337822108,1.2137877675993598
ENSG00000023909,GCLM,-0.42083004868172946,0.00012490779839159893,-0.7769568843106271,2.6484914985169982e-21,down,-9.9501557233321,0.42083004868172946
ENSG00000158869,FCER1G,-0.7528469200270311,0.0023151304119325613,-0.8955250375241084,6.290034267155912e-25,down,-9.948988476731337,0.7528469200270311
ENSG00000170919,TPT1-AS1,0.7798656002106837,3.1701992419293606e-07,0.47934242534208976,5.855159157378353e-16,up,9.948523708896559,0.47934242534208976
ENSG00000171865,RNASEH1,-0.22299389957713386,4.9697141011508245e-05,-0.3757735819041535,2.6101640536170694e-20,down,-9.945398621155176,0.22299389957713386
ENSG00000196843,ARID5A,1.5687590666391036,5.402708766984061e-07,0.8999961896787834,2.457448071051363e-16,up,9.942811036566154,0.8999961896787834
ENSG00000156265,MAP3K7CL,1.625084308237009,2.6671707754215754e-05,1.2881730938835856,1.1822240420331176e-19,up,9.938199135186817,1.2881730938835856
ENSG00000224699,LAMTOR5-AS1,0.984465150164762,5.943692924798454e-06,0.6005963235136684,2.7798679518346726e-18,up,9.937323152050753,0.6005963235136684
ENSG00000116750,UCHL5,-0.6011464032759412,7.543812173741994e-07,-0.39570002879932137,1.577780705868219e-16,down,-9.931726244379606,0.39570002879932137
ENSG00000185070,FLRT2,0.46456259507740016,0.029482089360247737,1.0787979710272806,3.9561628779055534e-29,up,9.92927147953207,0.46456259507740016
ENSG00000127585,FBXL16,0.7079545664400729,0.014989645319290444,1.4993333392478818,8.215690435055041e-28,up,9.927422613049778,0.7079545664400729
ENSG00000154122,ANKH,0.5434874772586441,6.22162200357577e-11,0.22498527894687748,1.1493075960625147e-10,up,9.926404999497633,0.22498527894687748
ENSG00000214578,HMGN2P15,1.1913521970484213,6.201473273603615e-05,0.6312510597364562,2.2077983760854513e-20,up,9.918834433654604,0.6312510597364562
ENSG00000137103,TMEM8B,0.5015077721585518,0.00011817121514574087,0.49785494319177404,4.7215400972510214e-21,up,9.917021015228341,0.49785494319177404
ENSG00000224729,PCOLCE-AS1,0.535994446914569,9.610906721150048e-06,0.8482541395824477,1.5376306687321776e-18,up,9.907265301195665,0.535994446914569
ENSG00000116824,CD2,0.46961302941165706,0.030197938334641735,1.493417320546107,5.223567184237861e-29,up,9.904575279245654,0.46961302941165706
ENSG00000174403,C20orf166-AS1,0.7997288138242412,1.6305764612065022e-05,0.8936905008297014,5.208885253506417e-19,up,9.904205701991984,0.7997288138242412
ENSG00000073605,GSDMB,0.4605030479726361,0.005020065169076042,0.6686677904722022,8.820309773146923e-26,up,9.900446708212048,0.4605030479726361
ENSG00000111799,COL12A1,0.9282774921728675,0.0001233615516930699,0.853192507070575,5.2835486376306706e-21,up,9.900441378482787,0.853192507070575
ENSG00000100767,PAPLN,0.7008992230914307,0.0014305324939549986,0.8960880755443567,6.059195086330931e-24,up,9.90042056783686,0.7008992230914307
ENSG00000172493,AFF1,-0.36728241734716044,1.5689992270101567e-05,-0.45233799687967485,5.934035078751236e-19,down,-9.899882173137916,0.36728241734716044
ENSG00000123119,NECAB1,0.4924091936060767,1.5645817287827917e-06,0.9045862043520748,6.212707814541769e-17,up,9.89621197250071,0.4924091936060767
ENSG00000188542,DUSP28,0.6606095072534601,1.0921373587286127e-11,0.2529936570240474,1.2384004797207135e-09,up,9.894634431683652,0.2529936570240474
ENSG00000124780,KCNK17,0.34322844805298613,0.010992864734242613,1.7829294409271135,5.1437714652440186e-27,up,9.892649754402886,0.34322844805298613
ENSG00000187867,PALM3,0.29008456934580523,0.0072660801529123254,1.428059824208283,2.679243663032932e-26,up,9.888491096487257,0.29008456934580523
ENSG00000113578,FGF1,0.34450112710084957,0.017311985374724486,0.6591137757041687,8.195807746864935e-28,up,9.888246075119067,0.34450112710084957
ENSG00000145147,SLIT2,0.6913095692471052,0.0008253930819786234,0.6678884613063866,4.826442288231948e-23,up,9.872306449285288,0.6678884613063866
ENSG00000196547,MAN2A2,-0.5307930470175669,2.0168475189078233e-06,-0.4955112092698623,5.2182005445451555e-17,down,-9.86947183079092,0.4955112092698623
ENSG00000147382,FAM58A,-0.7361328155945289,3.956768148204538e-07,-0.7209232106609778,1.052670221537332e-15,down,-9.864113036779761,0.7209232106609778
ENSG00000196850,PPTC7,-0.34375473107264676,0.0039105969549644674,-0.7422879449652513,3.7871338426185666e-25,down,-9.86213437357831,0.34375473107264676
ENSG00000138413,IDH1,-0.6775806547873646,6.582312749890773e-06,-0.44499122494164167,5.743925538374841e-18,down,-9.861670825776478,0.44499122494164167
ENSG00000162104,ADCY9,-0.6823584670545699,1.55214335677157e-10,-0.2857497181128976,7.841576036630519e-11,down,-9.853382974836576,0.2857497181128976
ENSG00000070718,AP3M2,0.509296870261455,0.01783710957068704,0.560752877098499,1.3797904452576598e-27,up,9.845975658256139,0.509296870261455
ENSG00000266753,RP11-690G19.3,0.5656768179206674,5.559641856273857e-07,0.4192622808280984,8.012871169087163e-16,up,9.836551268000623,0.4192622808280984
ENSG00000100242,SUN2,-0.24989890374069854,0.04017896411634373,-0.590283386236299,3.9561628779055534e-29,down,-9.834794703628301,0.24989890374069854
ENSG00000170921,TANC2,0.5612359280775102,0.00028455696002714013,0.6020130437509146,1.6266330406298815e-21,up,9.831289382913818,0.5612359280775102
ENSG00000123240,OPTN,-0.5157611627714619,9.641402309053487e-06,-0.26446201596873775,3.981403360764035e-18,down,-9.829410552285033,0.26446201596873775
ENSG00000197457,STMN3,0.7722469794093431,6.770417049016364e-07,0.8209103485877142,6.684142148438599e-16,up,9.823978406119338,0.7722469794093431
